Specified Values,Specified Attribute Names,sfdm2,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
"0.0, [-79.30000000000001,62.4], [1390.8,2201.2], [-33.0,33.0], [6.989999999999998,51.010000000000005], [-27.869999999999997,23.785], 0.0, [0.5599996,1.2399996], 2.0, [51.5,192.5], [-19.542600637,21.342405317], [-2.1447914089999998,6.8572055116], 0.0","death, slos, d.time, scoma, aps, hday, dementia, prg6m, dnr, hrt, bili, crea, adlp",4.0,1.0,1.0,1,43.0,9996,9588,0.2826086956521739,0.0022520988483461886,5,5
"[18.652466499999996,76.56347350000001], 0.0, [-79.30000000000001,62.4], [2.545,21.455], [-12.7927555815,47.5896305815], [0.37025390654,1.1323085243641358], 2.0, [-2.1447914089999998,3.344742589], 0.0","age, hospdead, slos, edu, sps, surv6m, dnr, crea, adlp",4.0,0.43375716751999094,0.8461538461538461,1,35.918855600944184,9996,9588,0.1956521739130435,0.0018812282170418474,44,52
"1.0, [-245.76999999999998,341.77], 2.0, 0.0, 0.0, [-133.53,142.53], [9.5,39.85], [-3.574611665,5.574611665], [-252.36803233999996,440.36803233999996], [-56.75999999999999,80.75999999999999]","death, d.time, dzclass, diabetes, dnr, dnrday, resp, crea, glucose, bun",0.0,0.03125,0.5,1,42.5,9589,9589,0.21739130434782608,0.0022259116524351863,1,2
"[18.652466499999996,87.5220937], 0.0, 0.0, [-79.30000000000001,62.4], 0.0, [-3.4854414345,41.665881039000006], [-43.184999999999995,61.184999999999995], 0.0, [-41.405,139.405], [11.85,36.15], [35.2948448,40.8926552], [5.9756249999999795,243.38375], [100.42835011374598,153.0], 0.0, [-2.0145071922753894,3.1189584572567193]","age, death, hospdead, slos, dzgroup, sps, hday, dementia, dnrday, resp, temp, pafi, sod, adls, adlsc",4.0,0.28462802079628785,0.7777777777777778,1,31.57312,9989,9590,0.32608695652173914,0.001653622957923163,7,9
"[18.652466499999996,87.5220937], 0.0, [348.76,1321.24], [-244133.71000000002,558524.08], [-127700.62,98780.95479999999], 0.0, 2.0, [-81.25,103.25], [-52.80078125,53.0], [-2.1278247056,7.9703764342], [121.0,153.0], [-40.89500000000001,90.89500000000001], [800.0,6830.0]","age, hospdead, d.time, charges, totcst, dementia, dnr, dnrday, wblc, crea, sod, bun, urine",4.0,0.3090667656414808,0.7906976744186046,1,32.30318245886523,9968,9591,0.2826086956521739,0.0016918595351983067,34,43
"[-178100.78523235,184399.42195235], 1.0, 0.0, 2.0, [-52.80078125,53.0], [121.0,153.0], 0.0","totmcst, diabetes, dementia, dnr, wblc, sod, adls",4.0,0.06092699470458736,0.5714285714285714,1,25.0940883968,9928,9591,0.15217391304347827,0.001314287618110017,8,14
"1.0, 0.0, [-121.8,129.8], 1.0, [3.3049999999999997,24.695], 3.0, [-34.0,34.0], [-158029.14,172737.14], [-131824.73229999997,140456.4277], [-1.9800000000000004,51.980000000000004], [0.65567138643,1.02426025357], 2.0, [-53.195,61.195], [-6.549999999999997,46.55], [34.74908515,38.04779485], [316.87937500000004,835.120625], [-3.6065983613999997,7.0065007014], [104.96000000000001,151.04], [7.180346925,7.739575074999999], 4.0, [0.6721979189999998,5.694199880999999]","death, sex, slos, dzgroup, edu, income, scoma, charges, totcst, aps, surv2m, dnr, dnrday, resp, temp, pafi, crea, sod, ph, adlp, adlsc",2.0,1.0,1.0,1,12.0,9592,9592,0.45652173913043476,0.0006284927018640526,1,1
"1.0, 0.0, 0.0, [-13.5,31.5], [-373082.39999999997,823467.9879737673], 4.0, [17.54,54.46], 1.0, [0.49499971400000004,1.104999714], [-67.11,117.08], [-9.5,137.5], [-4.689607238,6.289460758], [2.9785498390000003,6.585903361000001]","death, sex, hospdead, scoma, charges, race, aps, ca, prg2m, dnrday, hrt, crea, adlsc",3.0,0.0009765625,0.25,1,15.25,9873,9596,0.2826086956521739,0.0007987094752855669,1,4
"1.0, [-17.700000000000003,189.7], [577.23,1164.77], 0.0, 2.0, [-81397.57500000001,361850.825], [-16543.353592350002,345956.85359235003], [29.48,88.52], [10.790027722999998,48.405284677], [48.83,87.17], [0.42433105454,0.76561035146], [-26.93,28.93], 0.0, 0.0, 2.0, [0.5799997,1.0199997], [-54.80078125,67.19921875], [-10.150000000000002,50.150000000000006], [32.9981703,39.595589700000005], [-14.496026608400001,15.6959777884], [-4.0151061281,6.415008468100001], [125.0,157.0], [-24.379999999999995,44.379999999999995]","sex, slos, d.time, dzgroup, num.co, totcst, totmcst, avtisst, sps, aps, surv6m, hday, diabetes, dementia, ca, prg6m, wblc, resp, temp, bili, crea, sod, bun",3.0,1.0,1.0,1,9.0,9602,9602,0.5,0.00047136952639803944,1,1
"0.0, [-36.2,52.2], 2.0, 1.0, [3.164999999999999,20.835], 0.0, [-22.5,22.5], [-337585.95,362111.95], [6.989999999999998,51.010000000000005], [0.37025390654,1.5319319830553497], 0.0, [0.8049999999999999,1.195], 2.0, [33.54494255,40.8926552], [-7.462537765,8.262464525], [112.4,162.0], [6.944252965,7.434653035], [-2.440268559,2.485380862]","hospdead, slos, dzgroup, dzclass, edu, income, scoma, charges, aps, surv6m, dementia, prg2m, dnr, temp, bili, sod, ph, adlsc",4.0,0.0,0.0,1,33.0,9604,9604,0.391304347826087,0.0017283549301261446,0,1
"[18.652466499999996,99.08713155000001], 0.0, 0.0, 0.0, [2.9599999999999937,111.04], [-10.5,203.0], [-3.3774999999999977,453.3775], [-1.344864659,4.144669339]","age, death, dzclass, dementia, meanbp, hrt, pafi, crea",4.0,0.15359020233154297,0.6875,1,29.510062828299958,9989,9605,0.17391304347826086,0.0015455715932613488,22,32
"1.0, 1.0, 3.0, 4.0, 1.0, [0.474999714,1.124999714], [119.8,158.2], [2.9785498390000003,7.803676761]","death, sex, income, race, ca, prg2m, sod, adlsc",3.0,0.0009765625,0.25,1,21.5,9815,9606,0.17391304347826086,0.0011260494241730943,1,4
"0.0, 3.0, [-13.5,31.5], [-4.532473549500001,47.930911149500005], [-0.7299999999999969,88.72999999999999], [-48.980000000000004,50.980000000000004], 0.0, 1.0, 2.0, [-9.5,285.052346136119], [-0.6999999999999993,40.7], [1.8776235555,4.9221810445], [-4.689607238,6.289460758], [5.868281248,6.585903361000001]","hospdead, income, scoma, sps, aps, hday, dementia, ca, dnr, hrt, resp, alb, crea, adlsc",3.0,0.0,0.0,1,18.0,9606,9606,0.30434782608695654,0.0009427390527960789,0,1
"[182.67999999999995,1479.3200000000002], [6.08,25.92], [-27.500000000000004,27.500000000000004], [-180957.81,378297.62], [-76928.09909999999,87707.0209], 0.0, 0.0, 2.0, [-52.80078125,67.19921875], [-1.521074127,2.510673927]","d.time, edu, scoma, charges, totcst, dementia, ca, dnr, wblc, adlsc",4.0,0.670176922268936,0.9230769230769231,1,32.176524799999996,9968,9608,0.21739130434782608,0.0016852259173456411,12,13
"1.0, [-72.3,58.6], [-137150.24779340002,175595.0289934], 0.0, 0.0, [33.84462975,38.34287025], [-2.7831682616999993,6.1830706017], [-56.75999999999999,80.75999999999999]","death, slos, totmcst, dementia, dnr, temp, crea, bun",0.0,0.512908935546875,0.875,1,40.498267214685995,9986,9610,0.17391304347826086,0.0021210721152141983,28,32
"1.0, [-72.3,58.6], 0.0, 0.0, [45.155,108.845], [14.100000000000001,69.9], [-263.3600343,471.3600343], [-1900.0,3950.0]","death, slos, dementia, dnr, meanbp, resp, glucose, urine",0.0,0.6062776116457453,0.9047619047619048,1,36.89853871233564,9986,9610,0.17391304347826086,0.0019325385241792642,19,21
"[18.652466499999996,99.08713155000001], 0.0, 0.0, 0.0, [9.8,22.2], [-267532.27,558524.08], [-9.27,29.27], [-28.119999999999997,74.12], [0.37025390654,1.1323085243641358], 1.0, 2.0, [51.5,192.5], [7.0767823750000005,7.722045625], [-2.263437504,2.263437504]","age, death, hospdead, dzgroup, edu, charges, avtisst, aps, surv6m, ca, dnr, hrt, ph, adlsc",4.0,0.512908935546875,0.875,1,38.552254251008,9974,9616,0.30434782608695654,0.0020191508697638273,14,16
"[60.7752671,108.7586729], 1.0, 0.0, 1.0, [-13.5,27.500000000000004], [-373082.39999999997,261321.82], 4.0, [0.5443994144600001,0.89358886754], [0.12504394537000002,0.6748828126299999], [-42.364999999999995,44.364999999999995], [0.295,0.7050000000000001], [12.485,149.515], [-4.232146071500001,5.831999591500001], 1.0, [4.196323239,8.131718752]","age, death, sex, num.co, scoma, charges, race, surv2m, surv6m, hday, prg2m, meanbp, crea, adlp, adlsc",3.0,0.1,1.0,1,12.0,9619,9619,0.32608695652173914,0.0006284927018640526,0,0
"0.0, [182.67999999999995,1479.3200000000002], [-439150.30000000005,378297.62], [-141663.5998,149613.92020000002], 4.0, [0.53874755889,0.82554687546], 0.0, [0.759999771,1.2199997710000001], 2.0, [15.170000000000002,134.82999999999998], [-5.5704740942,6.8572055116]","hospdead, d.time, charges, totcst, race, surv6m, dementia, prg2m, dnr, meanbp, crea",4.0,0.401877572016461,0.8333333333333334,1,32.10806968118379,9974,9620,0.2391304347826087,0.0016816406221305394,25,30
"0.0, [108.14999999999998,1019.85], 7.0, [1.08,20.92], 3.0, [-10.099999999999998,39.099999999999994], 1.0, [0.246339111555,0.857420654445], [0.15456542990000005,0.7233642580999999], [-15.375,21.375], 2.0, 2.0, [-50.25,134.25], [93.57499999999999,180.425], [-3.5,215.5], [-4.1299796311,8.1299796311], [7.34067435,7.59877965], 1.0, [0.08047851399999995,1.919521486]","sex, d.time, dzgroup, edu, income, avtisst, race, surv2m, surv6m, hday, ca, dnr, dnrday, meanbp, hrt, crea, ph, adls, adlsc",3.0,1.0,1.0,1,4.0,9627,9627,0.41304347826086957,0.00020949756728801754,1,1
"1.0, 1.0, [-41.900000000000006,58.6], [-17.0,17.0], [-255500.5,380588.5], [-10.431225379500003,71.206380307], 1.0, [4.550000000000001,59.45]","death, hospdead, slos, scoma, charges, sps, diabetes, resp",0.0,1.0,1.0,1,33.26752,9986,9628,0.17391304347826086,0.0017423661274263672,9,9
"0.0, [-26.0,26.0], [0.629999999999999,47.370000000000005], [-28.340000000000003,36.34], 0.0, 2.0, [-0.25,40.25], [-5.5704740942,7.9703764342], 0.0, 0.0, [-0.49853101407478756,2.025620119]","hospdead, scoma, avtisst, hday, dementia, dnr, resp, crea, adlp, adls, adlsc",4.0,0.22824833264848604,0.7441860465116279,1,31.15094502234208,9968,9629,0.2391304347826087,0.001631511800225861,32,43
"[5.970637050000001,54.78134295], 0.0, [348.76,1321.24], 3.0, [-357444.07999999996,558524.08], [-128604.24350445,134386.10288445], [-8.400000000000002,23.299999999999997], 0.0, [0.745,1.255], 2.0, [31.5,232.5], [-2.1278247056,7.9703764342], [7.0767823750000005,7.722045625], [-63.715,100.66], [-2.0145071922753894,1.5911524410000002]","age, death, d.time, dzgroup, charges, totmcst, avtisst, dementia, prg2m, dnr, hrt, crea, ph, bun, adlsc",4.0,0.06209213230591551,0.9090909090909091,1,46.519999999999996,9631,9631,0.32608695652173914,0.0024364567075596437,0,0
"1.0, [-322.967160925078,523.63], [-254952.49000000002,266640.49], [-10.431225379500003,71.206380307], [-19.580000000000002,21.580000000000002], 0.0, [34.6966785,41.6939415], [-102.48188,319.13812], [0.05722854140000022,7.7425761386000005], [7.078598435,7.620619565], 0.0","death, d.time, charges, sps, hday, diabetes, temp, pafi, crea, ph, adlp",0.0,0.00019869482337892967,0.18181818181818182,1,26.2274048,9889,9632,0.2391304347826087,0.0013736443754695184,2,11
"1.0, [-72.3,49.900000000000006], 1.0, [-120617.0225,237541.79880000002], [-130.53,142.53]","hospdead, slos, num.co, totcst, dnrday",0.0,1.0,1.0,2,38.697117822009105,9957,9636,0.10869565217391304,0.004176480367006359,33,33
"[0.629999999999999,47.370000000000005], 4.0, 0.0, 0.0, 2.0, [-0.25,46.9], [-5.5704740942,7.9703764342], [115.6,160.4], [7.357226799999999,7.7013672], [-1.521074127,2.025620119]","avtisst, race, diabetes, dementia, dnr, resp, crea, sod, ph, adlsc",4.0,0.25231930775284844,0.7592592592592593,1,36.48479145303945,9993,9639,0.21739130434782608,0.0019108687631056048,41,54
"1.0, 1.0, 0.0, [154.3,395.7], [-231.92999999999995,1003.93], [7.04,16.96], 0.0, [-18.0,18.0], [197035.53,589626.97], [21.64,59.36], [5.156620333499998,55.6402546665], [6.689999999999998,93.31], 1.0, 2.0, [0.5149998090000001,0.884999809], [0.3449999,0.8549999], 0.0, [-3.7150000000000034,169.715], [-4.5,47.5], [4.349999999999998,55.650000000000006], [33.85142715,41.14857285], [-1.5169888234999998,5.5169888235], [-8.506013492400001,9.1059890724], [-4.7790306909,8.5788353709], [7.087201945,7.612016055], [3.842661129,8.157338871]","death, sex, hospdead, slos, d.time, edu, income, scoma, totcst, avtisst, sps, aps, diabetes, ca, prg2m, prg6m, dnr, dnrday, wblc, resp, temp, alb, bili, crea, ph, adlsc",3.0,1.0,1.0,1,2.0,9642,9642,0.5652173913043478,0.00010474878364400877,1,1
"1.0, 0.0, 1.0, [3.3049999999999997,24.695], 3.0, [-198764.715,206490.965], [-206007.02364114998,213355.96114114998], [0.43361450243500005,1.122293701565], [-28.400000000000002,30.400000000000002], 1.0, [0.16999999999999998,0.8300000000000001], 2.0, [64.25999999999999,133.74], [-69.70019531,76.29980469], [5.0,155.0], [0.23256558650000025,5.1668484135], [-1.4238580348000003,8.8232720948], [1145.0,3395.0], [0.14127958100000004,2.192519819]","death, sex, dzclass, edu, income, totcst, totmcst, surv2m, hday, ca, prg6m, dnr, meanbp, wblc, hrt, alb, crea, urine, adlsc",2.0,0.0,0.0,1,49.0,9648,9648,0.41304347826086957,0.002566345199278215,0,1
"1.0, [-72.3,58.6], [-460.11,492.11], [-193042.3612,237541.79880000002], [13.043312999999994,69.623313], [-0.0007214356299999891,0.40666625962999997], 0.0, [-109.235,142.53], [-15.139599995800001,16.939404675800002]","hospdead, slos, d.time, totcst, avtisst, surv2m, dementia, dnrday, bili",0.0,1.0,1.0,1,38.888530394939124,9930,9652,0.1956521739130435,0.0021007715798710483,27,27
"[-10.431225379500003,71.206380307], [-0.48737618651626663,0.535], [10.149999999999999,39.85]","sps, prg2m, resp",0.0,0.09239363033545915,0.6210526315789474,1,30.34462827064204,9997,9652,0.06521739130434782,0.0015414194829375598,59,95
"[8.441116549999997,65.52482345000001], [-20.200000000000003,68.2], [0.375,23.625], [-310541.17000000004,363713.17000000004], [-109339.9312,143944.8688], [-162325.35359235,200174.85359235], 1.0, [9.3418080165,57.845691983500004], [12.989999999999998,57.010000000000005], [0.36146972672,0.81650878928], 0.0, 1.0, 2.0, [16.065000000000005,129.935], [54.49999999999999,159.5], [9.549999999999997,46.45], [-4.098237074699999,6.6978464547], [104.92,149.08], [7.341675125,7.556762875], 0.0, 0.0","age, slos, edu, charges, totcst, totmcst, race, sps, aps, surv6m, diabetes, ca, dnr, meanbp, hrt, resp, crea, sod, ph, adlp, adls",2.0,1.0,1.0,1,15.0,9654,9654,0.45652173913043476,0.0007856158773300657,1,1
"1.0, 0.0, 0.0, 4.0, 2.0, [-24.0,24.0], [-215385.45100000003,229876.84900000002], [-20.43,39.43], 4.0, [11.826620790999996,57.360879209000004], [0.17970703113000003,0.74229003887], 0.0, 0.0, [-73.49,81.49], [7.0,181.0], [-9.700000000000003,49.7], [-0.5775014955,4.7767202955], [-13.952520371000002,14.352483751000001], [-3.5342026519,4.334129411899999]","death, sex, hospdead, dzgroup, dzclass, scoma, charges, avtisst, race, sps, surv2m, diabetes, dementia, dnrday, hrt, resp, alb, bili, crea",3.0,1.0,1.0,1,9.0,9655,9655,0.41304347826086957,0.00047136952639803944,1,1
"[49.356327949999994,83.27563205], 0.0, 0.0, [-97.9,129.9], [-36.58000000000004,1300.58], [0.17498779325000002,0.64898681675], 1.0, [84.59375,142.59375], [-42.000000000000014,168.0], [119.08,138.92], [-27.85000000000001,105.85000000000001], [-2.440268559,2.440268559]","age, sex, hospdead, slos, d.time, surv6m, ca, wblc, hrt, sod, bun, adlsc",4.0,1.0,1.0,1,1.0,9656,9656,0.2608695652173913,5.2374391822004384e-05,1,1
"1.0, 1.0, 0.0, [-20.850000000000023,890.85], 0.0, 1.0, [0.483734131125,0.726226806875], 1.0, 0.0, [0.315,0.685], [24.015,79.985], [-51.70019530999999,64.29980468999999], [12.5,237.5], [-3.8999999999999986,51.9], [-88.92801763999998,288.92801764], [-11.740000000000002,41.74], 0.0, 0.0, [-1.662211917,1.662211917]","death, sex, hospdead, d.time, dzclass, income, surv2m, diabetes, dementia, prg6m, meanbp, wblc, hrt, resp, glucose, bun, adlp, adls, adlsc",2.0,1.0,1.0,1,34.0,9657,9657,0.41304347826086957,0.0017807293219481491,1,1
"[18.652466499999996,99.08713155000001], 0.0, [-79.30000000000001,78.0], [2.545,21.455], [-33.5,33.5], [-9.27,47.370000000000005], [3.4400000000000013,53.89], [-93.78500000000001,125.39], [57.49999999999999,162.5], [-5.5704740942,6.8572055116], [7.184487965,7.6748880349999995]","age, hospdead, slos, edu, scoma, avtisst, aps, dnrday, hrt, crea, ph",4.0,0.08356049390158359,0.6086956521739131,1,31.46708781350053,9996,9658,0.2391304347826087,0.001648069586641696,70,115
"0.0, 0.0, 0.0, 0.0, 0.0, [-0.5,52.5], [-55288.850000000035,771626.8500000001], 4.0, [-2.664410600500002,43.8597230005], [0.59680419961,0.8489965823900001], [0.40999990000000003,0.7899999], 2.0, [-20.04,98.03999999999999], [-7.5,217.5], [36.24967165,42.54720835], [0.3878006175000004,7.2118087825], [7.371293555,7.7068304450000005], [-157.63202890999997,461.63202891], [-38.615,62.615], [1705.0,6475.0], [-1.273183596,1.273183596]","death, sex, hospdead, dzclass, num.co, scoma, charges, race, sps, surv2m, prg6m, dnr, dnrday, hrt, temp, alb, ph, glucose, bun, urine, adlsc",3.0,1.0,1.0,1,34.0,9660,9660,0.45652173913043476,0.0017807293219481491,1,1
"[51.542917149999994,98.69902285], 0.0, 0.0, 1.0, [10.42,21.58], [-13.5,13.5], [-165232.17000000004,509022.17000000004], [-97622.64200000002,332961.51800000004], [0.33565185513,0.8982348628699999], 0.0, [0.309999905,0.889999905], [0.2349999,0.5649999], 2.0, [122.5,197.5], [10.838749999999976,485.16125], [-1.6596893320000001,5.659689332], [4.045112303,5.954887697]","age, hospdead, dzclass, num.co, edu, scoma, charges, totcst, surv2m, dementia, prg2m, prg6m, dnr, hrt, pafi, crea, adlsc",2.0,1.0,1.0,1,6.0,9661,9661,0.3695652173913043,0.0003142463509320263,1,1
"[6.08,25.92], 0.0, 0.0, 2.0, [-52.80078125,67.19921875], [-5.5704740942,6.8572055116], [-1.521074127,2.6170996140000002]","edu, dementia, ca, dnr, wblc, crea, adlsc",4.0,0.28462802079628785,0.7777777777777778,1,25.19828507803208,9977,9662,0.15217391304347827,0.0013197448559194183,21,27
"[37.43708654999999,99.08713155000001], 0.0, [-67.2,52.2], [348.76,2606.75], [-21.056294376853685,26.0], [-22.2421314965,48.0390064965], 2.0, [-125.995,135.995], [-5.5704740942,7.9703764342], [-118.16802009,312.16802009], 0.0, 0.0, [-0.025620119000000052,2.025620119]","age, hospdead, slos, d.time, scoma, sps, dnr, dnrday, crea, glucose, adlp, adls, adlsc",4.0,0.6472278485082303,0.9166666666666666,2,41.16142848,9968,9663,0.2826086956521739,0.004311609566329861,11,12
"[18.652466499999996,87.5220937], 0.0, [-36.2,52.2], [-357444.07999999996,558524.08], [-127700.62,98780.95479999999], [-8.292441251500001,32.2924412515], 0.0, 1.0, 2.0, [-32.70019531,45.29980469], [7.0767823750000005,7.722045625], [-2.0145071922753894,3.1189584572567193]","age, hospdead, slos, charges, totcst, sps, dementia, ca, dnr, wblc, ph, adlsc",4.0,0.41643685182966456,0.8392857142857143,1,34.16311056994546,9996,9666,0.2608695652173913,0.0017892721388487831,47,56
"0.0, [27.599999999999994,204.4], [-70.84000000000003,1306.8400000000001], 0.0, 0.0, [-171757.27000000002,375279.27], [-76399.255,385845.505], [-30017.499993250007,289835.62399325], [4.129999999999999,50.870000000000005], 4.0, [12.920000000000002,81.08], [0.021221923674999976,0.554705810325], 1.0, 0.0, [0.7499996,1.0499996], [31.485,168.515], [74.0,158.0], [-3.3000000000000007,27.3], [0.7752837750000001,6.024520825], [131.44,168.56], [7.1800244950000005,7.618803505], [-1.131718752,1.131718752]","hospdead, slos, d.time, dzgroup, dzclass, charges, totcst, totmcst, avtisst, race, aps, surv2m, diabetes, dementia, prg6m, meanbp, hrt, resp, alb, sod, ph, adlsc",3.0,1.0,1.0,1,8.0,9667,9667,0.4782608695652174,0.00041899513457603507,1,1
"1.0, 0.0, [103.1,296.9], [-523.62,975.62], 5.0, 3.0, [-2.5000000000000036,54.5], [141159.52,548256.48], [64210.41,469466.08999999997], [148204.1392042,347223.8607958], 4.0, [8.5145585655,51.079191434500004], [18.86,67.14], [-0.25465332023500004,0.41462646483500004], [-28.425000000000004,52.425000000000004], 0.0, 0.0, [34.735,171.265], [54.75,151.25], [21.8,54.2], [-1.6193750000000193,288.244375], [-3.3576937916,6.157498471599999], [7.1156598849999995,7.743716115], [-1.9805078160000003,1.9805078160000003]","death, hospdead, slos, d.time, dzgroup, dzclass, scoma, charges, totcst, totmcst, race, sps, aps, surv2m, hday, diabetes, dnr, dnrday, meanbp, resp, pafi, crea, ph, adlsc",3.0,0.1,1.0,1,3.0,9670,9670,0.5217391304347826,0.00015712317546601315,0,0
