Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time 
3817,0,0.6143260869565215,984,1000,26,22,3244.2608695652175,0,1,2,0,2,12.589743375778198,6.225129842758179,2.7890756130218506,1.4425098896026611,0.0605926513671875,0.03305673599243164
3818,0,0.6143260869565215,984,1000,31,31,3423.060606060606,0,1,1,0,2,12.595810413360596,6.227875471115112,2.790969133377075,1.4432930946350098,0.06065845489501953,0.033068180084228516
3819,0,0.6143260869565215,984,1000,5,1,3529.0,0,0,0,0,0,12.598350048065186,6.2301905155181885,2.7909703254699707,1.4432930946350098,0.06065845489501953,0.0330815315246582
3820,0,0.6143260869565215,984,1000,11,10,3480.6,0,0,0,0,0,12.6006441116333,6.232428312301636,2.790971040725708,1.4432930946350098,0.06065845489501953,0.03308844566345215
3821,0,0.6143260869565215,984,1000,15,13,3528.3076923076924,0,0,2,0,2,12.603989839553833,6.233807563781738,2.792250156402588,1.4437687397003174,0.060692787170410156,0.03309321403503418
3822,0,0.6143260869565215,984,1000,25,24,3208.923076923077,0,1,2,0,2,12.606672525405884,6.234945297241211,2.7932016849517822,1.4441184997558594,0.060720205307006836,0.03309798240661621
3823,0,0.6143260869565215,984,1000,16,16,2948.2380952380954,0,0,0,0,0,12.607744455337524,6.235963821411133,2.7932019233703613,1.4441184997558594,0.060720205307006836,0.03310227394104004
3824,0,0.6143260869565215,984,1000,7,7,2879.0,0,0,0,0,0,12.608767747879028,6.23695969581604,2.7932026386260986,1.4441184997558594,0.060720205307006836,0.03310656547546387
3825,0,0.6143260869565215,983,1000,5,5,3446.0,0,0,1,0,2,12.610944271087646,6.237820386886597,2.794071912765503,1.444441318511963,0.06073713302612305,0.03311014175415039
3826,0,0.6143260869565215,983,1000,16,16,3073.7619047619046,0,0,0,0,0,12.611733198165894,6.238570690155029,2.794072389602661,1.444441318511963,0.06073713302612305,0.03311324119567871
3827,0,0.6143260869565215,983,1000,15,1,3827.0,0,0,0,1,1,12.613587856292725,6.239669561386108,2.794671058654785,1.444441318511963,0.06073713302612305,0.03311562538146973
3828,0,0.6143260869565215,983,1000,10,7,3436.714285714286,0,0,0,0,0,12.614555358886719,6.240599870681763,2.7946717739105225,1.444441318511963,0.06073713302612305,0.033119916915893555
3829,0,0.6143260869565215,983,1000,13,13,3464.6,0,0,0,0,0,12.615490198135376,6.241500377655029,2.7946724891662598,1.444441318511963,0.06073713302612305,0.03312253952026367
3830,0,0.6143260869565215,983,1000,9,9,3510.3333333333335,0,0,0,0,0,12.616484880447388,6.242466926574707,2.794672966003418,1.444441318511963,0.06073713302612305,0.03312492370605469
3831,0,0.6143260869565215,983,1000,11,9,3392.3333333333335,0,0,0,0,0,12.61754560470581,6.243488073348999,2.794673442840576,1.444441318511963,0.06073713302612305,0.033127546310424805
3832,0,0.6143260869565215,983,1000,29,28,3368.40625,0,1,2,0,2,12.621266603469849,6.244767665863037,2.796143054962158,1.4450769424438477,0.060788631439208984,0.033130645751953125
3833,0,0.6143260869565215,983,1000,14,14,3297.214285714286,0,0,0,0,0,12.622881650924683,6.246305704116821,2.7961440086364746,1.4450769424438477,0.060788631439208984,0.03313732147216797
3834,0,0.6143260869565215,983,1000,13,1,3834.0,0,0,0,1,1,12.625859260559082,6.248163223266602,2.797144651412964,1.4450769424438477,0.060788631439208984,0.03314352035522461
3835,0,0.6143260869565215,983,1000,22,21,2932.269230769231,0,1,2,0,2,12.630830764770508,6.250064134597778,2.7991034984588623,1.4457449913024902,0.06085324287414551,0.03315019607543945
3836,0,0.6143260869565215,983,1000,15,1,3836.0,0,0,0,1,1,12.635960578918457,6.253746509552002,2.8001956939697266,1.4457449913024902,0.06085324287414551,0.03315925598144531
3837,0,0.6143260869565215,983,1000,21,20,3109.625,0,0,0,0,0,12.638351917266846,6.255997896194458,2.8001973628997803,1.4457449913024902,0.06085324287414551,0.03317093849182129
3838,0,0.6143260869565215,983,1000,5,1,3838.0,0,0,0,1,1,12.64226222038269,6.258244037628174,2.801704168319702,1.4457449913024902,0.06085324287414551,0.03317856788635254
3839,0,0.6143260869565215,983,1000,15,13,3577.0,0,0,0,0,0,12.645706415176392,6.261545419692993,2.801705837249756,1.4457449913024902,0.06085324287414551,0.03319048881530762
3840,0,0.6143260869565215,983,1000,13,13,3444.5384615384614,0,0,2,0,2,12.655912399291992,6.26476526260376,2.806877613067627,1.446993350982666,0.06095099449157715,0.03319954872131348
3841,0,0.6143260869565215,983,1000,12,11,3101.714285714286,0,0,0,0,0,12.65955138206482,6.268237352371216,2.806880474090576,1.446993350982666,0.06095099449157715,0.03322649002075195
3842,0,0.6143260869565215,983,1000,18,18,2988.0434782608695,0,0,0,0,0,12.662698030471802,6.271181106567383,2.8068840503692627,1.446993350982666,0.06095099449157715,0.03323864936828613
3843,0,0.6143260869565215,983,1000,21,21,3029.4,0,0,2,0,2,12.670196771621704,6.273863315582275,2.810145616531372,1.4480078220367432,0.06104731559753418,0.03326082229614258
3844,0,0.6143260869565215,983,1000,35,35,3486.3888888888887,0,1,1,0,2,12.681876182556152,6.279003381729126,2.8140206336975098,1.449561357498169,0.06120181083679199,0.033277034759521484
3845,0,0.6143260869565215,983,1000,33,26,3446.8,0,0,0,0,0,12.688186407089233,6.284950494766235,2.8140244483947754,1.449561357498169,0.06120181083679199,0.033297061920166016
3846,0,0.6143260869565215,983,1000,9,9,3201.785714285714,0,0,1,0,1,12.70700716972351,6.288670539855957,2.8192851543426514,1.4586479663848877,0.06130671501159668,0.03331804275512695
3847,0,0.6143260869565215,983,1000,9,5,3623.4,0,0,2,0,2,12.72237777709961,6.295093536376953,2.8257462978363037,1.460282802581787,0.06139516830444336,0.03336143493652344
3848,0,0.6143260869565215,983,1000,20,18,3385.55,0,1,2,0,2,12.738121509552002,6.300492525100708,2.832402467727661,1.4627149105072021,0.06152915954589844,0.033393144607543945
3849,0,0.6143260869565215,983,1000,4,3,3068.0,0,0,0,0,0,12.744552373886108,6.306623935699463,2.8324100971221924,1.4627149105072021,0.06152915954589844,0.03342556953430176
3850,0,0.6143260869565215,983,1000,28,26,3107.65625,0,0,0,0,0,12.751343011856079,6.312963008880615,2.8324146270751953,1.4627149105072021,0.06152915954589844,0.033471107482910156
3851,0,0.6143260869565215,983,1000,21,14,3428.714285714286,0,0,2,0,2,12.762294292449951,6.318626165390015,2.836014986038208,1.463818073272705,0.06161975860595703,0.03349590301513672
3852,0,0.6143260869565215,983,1000,20,18,3037.75,0,0,0,0,0,12.764811992645264,6.321020841598511,2.8360161781311035,1.463818073272705,0.06161975860595703,0.033507585525512695
3853,0,0.6143260869565215,982,1000,1,1,3817.0,0,0,1,0,2,12.768458127975464,6.322507858276367,2.83748459815979,1.4643216133117676,0.06164979934692383,0.03351473808288574
3854,0,0.6143260869565215,982,1000,31,29,3135.5,0,0,0,0,0,12.770169258117676,6.324109077453613,2.8374857902526855,1.4643216133117676,0.06164979934692383,0.03352165222167969
3855,0,0.6143260869565215,982,1000,17,6,3169.5,0,0,2,0,2,12.774353742599487,6.32550573348999,2.8396317958831787,1.4647846221923828,0.061672210693359375,0.033525943756103516
3856,0,0.6143260869565215,982,1000,10,1,3856.0,0,0,0,1,1,12.776378154754639,6.326942205429077,2.8401365280151367,1.4647846221923828,0.061672210693359375,0.03353071212768555
3857,0,0.6143260869565215,982,1000,10,1,3857.0,0,0,0,1,1,12.777904510498047,6.328009843826294,2.840540647506714,1.4647846221923828,0.061672210693359375,0.03353404998779297
3858,0,0.6143260869565215,982,1000,24,23,3256.8333333333335,0,1,2,0,2,12.780377388000488,6.328842878341675,2.8416755199432373,1.4650955200195312,0.06170248985290527,0.03353691101074219
3859,0,0.6143260869565215,982,1000,28,27,3519.4285714285716,0,1,2,0,2,12.782967567443848,6.330006122589111,2.842444896697998,1.4654340744018555,0.06174206733703613,0.03354024887084961
3860,0,0.6143260869565215,982,1000,10,10,3504.6,0,0,2,0,2,12.78653597831726,6.3310017585754395,2.843244791030884,1.4670653343200684,0.06175947189331055,0.03354454040527344
3861,0,0.6143260869565215,982,1000,17,1,3861.0,0,0,0,1,1,12.787939310073853,6.331880331039429,2.8437061309814453,1.4670653343200684,0.06175947189331055,0.03354763984680176
3862,0,0.6143260869565215,982,1000,10,7,3571.4285714285716,0,0,0,0,0,12.789150714874268,6.333057403564453,2.8437066078186035,1.4670653343200684,0.06175947189331055,0.033551692962646484
3863,0,0.6143260869565215,982,1000,23,22,3630.521739130435,0,1,2,0,2,12.791417598724365,6.3340418338775635,2.844465970993042,1.4673781394958496,0.06178641319274902,0.0335538387298584
3864,0,0.6143260869565215,982,1000,8,7,2972.0,0,0,0,0,0,12.792201519012451,6.334797382354736,2.8444666862487793,1.4673781394958496,0.06178641319274902,0.033556461334228516
3865,0,0.6143260869565215,982,1000,26,25,3347.75,0,1,2,0,2,12.794885158538818,6.335728406906128,2.8454954624176025,1.4677884578704834,0.06183028221130371,0.03355908393859863
3866,0,0.6143260869565215,982,1000,11,9,3536.0,0,0,1,0,1,12.797418355941772,6.336976766586304,2.846313238143921,1.4680674076080322,0.061849355697631836,0.03356528282165527
3867,0,0.6143260869565215,982,1000,1,1,3867.0,0,0,0,1,1,12.798676490783691,6.337786912918091,2.8467142581939697,1.4680674076080322,0.061849355697631836,0.0335695743560791
3868,0,0.6143260869565215,982,1000,21,20,3549.15,0,0,0,0,0,12.79970121383667,6.338754177093506,2.846714973449707,1.4680674076080322,0.061849355697631836,0.03357219696044922
3869,0,0.6143260869565215,982,1000,24,24,3488.64,0,0,0,0,0,12.801330089569092,6.340332508087158,2.8467154502868652,1.4680674076080322,0.061849355697631836,0.033574819564819336
3870,0,0.6143260869565215,982,1000,27,1,3799.0,0,0,0,0,0,12.80230975151062,6.341274738311768,2.8467161655426025,1.4680674076080322,0.061849355697631836,0.033577680587768555
3871,0,0.6143260869565215,982,1000,9,9,3409.2,0,1,1,0,2,12.80485224723816,6.342212677001953,2.8477861881256104,1.4684240818023682,0.06187105178833008,0.03358030319213867
3872,0,0.6143260869565215,983,1000,19,3,3486.0,0,0,2,0,1,12.818392038345337,6.343511581420898,2.849558115005493,1.4786782264709473,0.0618891716003418,0.0335850715637207
3873,0,0.6143260869565215,983,1000,2,1,3863.0,0,0,0,0,0,12.820149898529053,6.345219850540161,2.8495595455169678,1.4786782264709473,0.0618891716003418,0.03359508514404297
3874,0,0.6143260869565215,983,1000,35,34,3168.731707317073,0,1,1,0,2,12.828696012496948,6.34762978553772,2.85302734375,1.4797637462615967,0.062468528747558594,0.033600807189941406
3875,0,0.6143260869565215,983,1000,16,14,3382.9333333333334,0,0,2,0,2,12.842435836791992,6.352678298950195,2.85917329788208,1.4814956188201904,0.06259703636169434,0.033618927001953125
3876,0,0.6143260869565215,983,1000,3,1,3876.0,0,0,0,1,1,12.85037899017334,6.357555866241455,2.8619112968444824,1.4814956188201904,0.06259703636169434,0.033644914627075195
3877,0,0.6143260869565215,984,1000,16,16,3669.5625,0,0,2,0,1,12.867995262145996,6.366789817810059,2.8653361797332764,1.4854183197021484,0.06274700164794922,0.033674001693725586
3878,0,0.6143260869565215,983,1000,7,6,3515.777777777778,0,0,1,0,2,12.881905794143677,6.37279486656189,2.8705105781555176,1.4875984191894531,0.06282734870910645,0.0336916446685791
3879,0,0.6143260869565215,983,1000,10,9,3276.7,0,0,0,0,0,12.886940717697144,6.37771463394165,2.870512008666992,1.4875984191894531,0.06282734870910645,0.033716440200805664
3880,0,0.6143260869565215,983,1000,27,27,3104.09375,0,0,0,0,0,12.888518571853638,6.379196405410767,2.8705127239227295,1.4875984191894531,0.06282734870910645,0.03372359275817871
3881,0,0.6143260869565215,983,1000,25,25,3215.6774193548385,0,0,0,0,0,12.890156745910645,6.380709886550903,2.8705170154571533,1.4875984191894531,0.06282734870910645,0.03372764587402344
3882,0,0.6143260869565215,983,1000,6,6,3030.1666666666665,0,0,0,0,0,12.89481496810913,6.385118722915649,2.8705224990844727,1.4875984191894531,0.06282734870910645,0.03374361991882324
3883,0,0.6143260869565215,982,1000,6,6,3376.1428571428573,2,0,2,0,1,12.902894020080566,6.389618635177612,2.873438596725464,1.4876608848571777,0.06291913986206055,0.03377556800842285
3884,0,0.6143260869565215,982,1000,15,14,3494.6428571428573,0,0,2,0,2,12.913061618804932,6.3938307762146,2.877490520477295,1.4889154434204102,0.06299996376037598,0.03379344940185547
3885,0,0.6143260869565215,982,1000,17,15,3567.0,0,0,1,0,1,12.930353164672852,6.400222063064575,2.8848624229431152,1.4912455081939697,0.06325292587280273,0.03381848335266113
3886,0,0.6143260869565215,982,1000,10,10,3497.0,0,0,2,0,2,12.937046766281128,6.403628587722778,2.886970043182373,1.4920530319213867,0.06330990791320801,0.03383302688598633
3887,0,0.6143260869565215,982,1000,11,1,3887.0,0,0,0,1,1,12.940771102905273,6.406419277191162,2.887739419937134,1.4920530319213867,0.06330990791320801,0.03384208679199219
3888,0,0.6143260869565215,982,1000,15,15,3552.4,0,0,0,0,0,12.942546606063843,6.408117055892944,2.8877410888671875,1.4920530319213867,0.06330990791320801,0.03384971618652344
3889,0,0.6143260869565215,982,1000,32,30,3549.1,0,0,2,0,2,12.94569706916809,6.40956974029541,2.888791799545288,1.4924569129943848,0.06334996223449707,0.03385496139526367
3890,0,0.6143260869565215,982,1000,21,21,3342.8695652173915,0,1,2,0,2,12.948277950286865,6.410571575164795,2.8898637294769287,1.492769479751587,0.06337857246398926,0.033869028091430664
3891,0,0.6143260869565215,982,1000,10,8,3455.625,0,0,2,0,2,12.950549840927124,6.411585807800293,2.8906702995300293,1.4930696487426758,0.06339716911315918,0.03388214111328125
3892,0,0.6143260869565215,982,1000,22,1,3892.0,0,0,0,1,1,12.952142000198364,6.412663698196411,2.8911185264587402,1.4930696487426758,0.06339716911315918,0.033885955810546875
3893,0,0.6143260869565215,982,1000,29,21,3668.9565217391305,0,0,0,0,0,12.953795194625854,6.414244651794434,2.8911192417144775,1.4930696487426758,0.06339716911315918,0.0338895320892334
3894,0,0.6143260869565215,982,1000,39,38,3414.4473684210525,0,0,0,0,0,12.954913854598999,6.415282726287842,2.8911197185516357,1.4930696487426758,0.06339716911315918,0.03389286994934082
3895,0,0.6143260869565215,982,1000,13,10,3317.0,0,0,0,0,0,12.955694913864136,6.416032075881958,2.891120195388794,1.4930696487426758,0.06339716911315918,0.033895015716552734
3896,0,0.6143260869565215,982,1000,22,22,3573.7916666666665,0,0,0,0,0,12.956616163253784,6.4169087409973145,2.891120672225952,1.4930696487426758,0.06339716911315918,0.03389739990234375
3897,0,0.6143260869565215,982,1000,30,30,3181.6388888888887,0,1,1,0,2,12.958747386932373,6.417696237564087,2.8919906616210938,1.4933629035949707,0.0634300708770752,0.03389930725097656
3898,0,0.6143260869565215,982,1000,33,33,3573.6,0,1,1,0,2,12.961055040359497,6.418611764907837,2.892824411392212,1.4936902523040771,0.06347107887268066,0.033902645111083984
3899,0,0.6143260869565215,982,1000,19,18,3187.590909090909,0,0,0,0,0,12.961926221847534,6.419435977935791,2.892825126647949,1.4936902523040771,0.06347107887268066,0.033905982971191406
3900,0,0.6143260869565215,982,1000,13,13,3682.923076923077,0,0,0,0,0,12.96269178390503,6.4201719760894775,2.8928256034851074,1.4936902523040771,0.06347107887268066,0.033908843994140625
3901,0,0.6143260869565215,982,1000,22,20,3483.5714285714284,0,0,0,0,0,12.963701725006104,6.4211366176605225,2.8928260803222656,1.4936902523040771,0.06347107887268066,0.03391098976135254
3902,0,0.6143260869565215,982,1000,10,8,3116.1,0,0,0,0,0,12.964487552642822,6.421896696090698,2.892826557159424,1.4936902523040771,0.06347107887268066,0.03391456604003906
3903,0,0.6143260869565215,982,1000,20,19,3506.0526315789475,0,0,0,0,0,12.965438604354858,6.422773361206055,2.8928301334381104,1.4936902523040771,0.06347107887268066,0.03391695022583008
3904,0,0.6143260869565215,983,1000,16,1,3904.0,0,0,0,1,0,12.968042612075806,6.424106597900391,2.8939473628997803,1.4936902523040771,0.06347107887268066,0.033943891525268555
3905,0,0.6143260869565215,982,1000,5,1,3799.0,0,0,1,0,2,12.970912218093872,6.425487756729126,2.8949038982391357,1.4940474033355713,0.06349515914916992,0.0339505672454834
3906,0,0.6143260869565215,982,1000,8,7,3560.1428571428573,0,0,0,0,0,12.972102165222168,6.426645755767822,2.894904375076294,1.4940474033355713,0.06349515914916992,0.033954620361328125
3907,0,0.6143260869565215,982,1000,11,10,3751.3636363636365,0,0,0,0,0,12.973201751708984,6.427708387374878,2.894904851913452,1.4940474033355713,0.06349515914916992,0.03395700454711914
3908,0,0.6143260869565215,983,1000,11,11,3489.6363636363635,0,1,2,0,1,12.976132869720459,6.428987979888916,2.895965576171875,1.4944148063659668,0.0635223388671875,0.03395962715148926
3909,0,0.6143260869565215,983,1000,16,14,3316.6,0,0,2,0,2,12.979971647262573,6.430053949356079,2.8969075679779053,1.4960792064666748,0.06354808807373047,0.033963918685913086
3910,0,0.6143260869565215,983,1000,21,1,3910.0,0,0,0,1,1,12.98184061050415,6.431341886520386,2.897402048110962,1.4960792064666748,0.06354808807373047,0.033968210220336914
3911,0,0.6143260869565215,983,1000,32,28,3505.2758620689656,0,1,2,0,2,12.984387874603271,6.432450532913208,2.898247718811035,1.4964320659637451,0.06358003616333008,0.033972740173339844
3912,0,0.6143260869565215,983,1000,9,1,2349.0,0,0,0,0,0,12.985311031341553,6.433346509933472,2.8982481956481934,1.4964320659637451,0.06358003616333008,0.03397631645202637
3913,0,0.6143260869565215,983,1000,13,12,3260.1666666666665,0,0,0,0,0,12.986038208007812,6.4340431690216064,2.8982486724853516,1.4964320659637451,0.06358003616333008,0.03397846221923828
3914,0,0.6143260869565215,983,1000,12,6,3666.8571428571427,0,0,0,0,0,12.986865043640137,6.434844970703125,2.8982489109039307,1.4964320659637451,0.06358003616333008,0.033980607986450195
3915,0,0.6143260869565215,983,1000,9,8,3119.8333333333335,0,0,0,0,0,12.987587451934814,6.435543060302734,2.898249387741089,1.4964320659637451,0.06358003616333008,0.03398275375366211
3916,0,0.6143260869565215,983,1000,17,12,3474.923076923077,0,0,0,0,0,12.988705396652222,6.436624765396118,2.898250102996826,1.4964320659637451,0.06358003616333008,0.03398466110229492
